headline,date,doc_type,material_type,section,keywords
"What Happened to the Facebook Phone? Not Very Much, It Seems",2014-06-27,article,News,,"['Mobile Applications', 'Smartphones', 'Social Media']"
Video: The 2015 Subaru Legacy Feels Better Than It Looks,2014-06-27,article,News,,['Automobiles']
Movie Review: ‘Transformers 4’,2014-06-27,multimedia,Video,,['Movies']
Days of Imperial Pleasures and Regrets,2014-06-27,article,News,,"['Books and Literature', 'Writing and Writers']"
Where Old Curiosity Shops Abounded,2014-06-27,article,News,,"['Real Estate (Commercial)', 'Thrift Shops', 'ANTIQUES', 'ARCHITECTURE']"
Military Multipliers of Death,2014-06-27,multimedia,Video,,"['Biological and Chemical Warfare', 'World War I (1914-18)', 'Defense and Military Forces', 'Submarines and Submersibles', 'Military Aircraft', 'Civilian Casualties']"
"Broken Windows, Broken Parks",2014-06-27,article,News,,['Parks and Other Recreation Areas']
Hillary Clinton’s ‘Hard Choices’ Blocked in China,2014-06-27,article,News,,['Books and Literature']
A Show House With Lots to Show,2014-06-27,article,News,,['Interior Design and Furnishings']
Book Review Podcast: ‘The French Intifada’,2014-06-27,article,News,,['Books and Literature']
What to Look for in the ‘Penny Dreadful’ Finale on Sunday,2014-06-27,article,News,,[]
"Martin Indyk, U.S. Mideast Envoy, Steps Down",2014-06-27,article,News,,"['United States International Relations', 'Palestinians']"
"Allergan, Maker of Botox, Acquiesces to Special Shareholder Meeting",2014-06-27,article,News,,"['Mergers, Acquisitions and Divestitures', 'Shareholder Rights and Activism']"
‘Smart Beta’ Investing Lets the Yardstick Pick the Stocks,2014-06-27,article,News,,"['Stocks and Bonds', 'Exchange Traded Funds']"
My-House-Is-Your-House Rules,2014-06-27,article,News,,"['Renting and Leasing (Real Estate)', 'Customs, Etiquette and Manners', 'Travel and Vacations']"
The Times Critics’ Guide to the ‘Transformers’ Movies,2014-06-27,article,News,,['Movies']
"Yes, if You Cut Taxes, You Get Less Tax Revenue",2014-06-27,article,News,,"['Small Business', 'Income Tax', 'Tax Credits, Deductions and Exemptions']"
Cameron’s Protests Rebuffed as European Commission Leader Is Chosen,2014-06-27,article,News,,['Legislatures and Parliaments']
Argentina’s Bond Payment Is Rebuffed by U.S. Judge,2014-06-27,article,News,,[]
The Times’s Coverage Related to Patrick Lavin,2014-06-27,multimedia,Interactive Feature,,['Murders and Attempted Murders']
Historical Documents Related to Patrick Lavin,2014-06-27,multimedia,Interactive Feature,,['Murders and Attempted Murders']
"A Copper, a Dust-Up and Death",2014-06-27,article,News,,"['Murders and Attempted Murders', 'Archives and Records', 'Police Brutality, Misconduct and Shootings']"
2 Carmakers to Share a Plant in Mexico,2014-06-27,article,News,,"['Automobiles', 'Mergers, Acquisitions and Divestitures', 'Factories and Manufacturing']"
"Looking to Cars, Trucks Step Up Safety",2014-06-27,article,News,,"['Traffic Accidents and Safety', 'Automobile Safety Features and Defects', 'Trucks and Trucking']"
Letter to Obama Administration About Guantanamo Uruguay Deal,2014-06-27,multimedia,Interactive Feature,,['Detainees']
"Seeking Divine Intervention, or at Least Some Lucky Shorts",2014-06-27,article,News,,"['World Cup 2014 (Soccer)', 'Soccer', 'Superstitions']"
Inventive Cocktails That Pack a Low-Proof Punch,2014-06-27,article,News,,"['Absinthe', 'ALCOHOLIC BEVERAGES', 'Bars and Nightclubs', 'Citrus Fruits', 'Cocktails', 'Prosecco (Wine)', 'Sake', 'Wines']"
Head of Dollar General to Retire,2014-06-27,article,News,,"['Appointments and Executive Changes', 'Shopping and Retail']"
Eastern Garter Snake: The Well-Tempered Slitherer,2014-06-27,article,News,,['Snakes']
Voter-Fraud Claims and Activist’s Suicide Add to Turmoil in Mississippi,2014-06-27,article,News,,"['Midterm Elections (2014)', 'Tea Party Movement', 'Elections, Senate', 'Suicides and Suicide Attempts']"
What to Do When Twitter Locks You Out,2014-06-27,article,Question,,['Mobile Applications']
Technology as a Path to Product Transparency,2014-06-27,article,News,,"['Food', 'Fruit', 'Mangoes', 'Scanning Devices', 'Sustainable Living']"
An International Art Festival in the Azores,2014-06-27,article,News,,"['Art', 'Travel and Vacations']"
TUI of Germany Reaches Agreement to Acquire British TUI Travel,2014-06-27,article,News,,"['Cruises', 'Hotels and Travel Lodgings', 'Mergers, Acquisitions and Divestitures', 'Stocks and Bonds', 'Travel and Vacations']"
Taking a Spin: An Odd Turn for Republicans,2014-06-27,article,News,,"['United States Politics and Government', 'Midterm Elections (2014)', 'Elections, Senate']"
Lawmaker in Manhattan Pleads Guilty to 2 Felonies,2014-06-27,article,News,,"['State Legislatures', 'Frauds and Swindling']"
Barclays Investors Express Investment Bank Fears,2014-06-27,article,News,,[]
Our Economic Growth Is a Mystery. Obamacare Is the Reason.,2014-06-27,article,News,,"['United States Economy', 'Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'Gross Domestic Product']"
San Francisco Noir,2014-06-27,article,News,,"['Writing and Writers', 'Travel and Vacations']"
New Father? New C.E.O.? There’s a Boot Camp for You,2014-06-27,article,News,,"['Physical Education and Training', 'Vocational Training', 'Parenting', 'ADULT EDUCATION', 'Exercise']"
Five Stories of Luxury,2014-06-27,article,News,,"['Real Estate Brokers', 'Real Estate and Housing (Residential)']"
Paris Men’s Fashion Week: Comme des Garçons Spring/Summer 2015,2014-06-27,article,News,,"['Fashion and Apparel', 'Men and Boys', ""Men's Fashion Week"", 'Paris Fashion Week']"
Obama Chides G.O.P. for Blocking Economic Measures,2014-06-27,article,News,,"['Midterm Elections (2014)', 'United States Economy', 'United States Politics and Government']"
Retirement Plans Thrown Into Disarray by a Divorce,2014-06-27,article,News,,"['Divorce, Separations and Annulments', 'Retirement', 'Personal Finances', 'Pensions and Retirement Plans']"
"Transition Ahead for ‘The View,’ as Two Hosts Depart",2014-06-27,article,News,,['Television']
The Weekly Health Quiz,2014-06-27,multimedia,Interactive Feature,,['Medicine and Health']
Shia LaBeouf Arraigned on Disorderly Conduct Charge,2014-06-27,article,News,,['Theater']
"Amid the Rap Music, Echoes of an Orchestra Playing in a Dark Past",2014-06-27,article,News,,"['Holocaust and the Nazi Era', 'Music']"
John Boehner Deflects Attention by Suing the President,2014-06-27,article,News,,['Executive Orders and Memorandums']
Big Ticket | A Grand Gothic Duplex for $16.5 Million,2014-06-27,article,News,,"['Luxury Goods and Services', 'Real Estate and Housing (Residential)']"
AT&T Names Silver Lake Co-Founder to Its Board,2014-06-27,article,News,,"['Mergers, Acquisitions and Divestitures']"
"Venus Williams Flashes Old Form at Wimbledon, but It Is Fleeting",2014-06-27,article,News,,"['Wimbledon Tennis Tournament', 'Tennis']"
Broth Spoils the Cooks,2014-06-27,article,News,,['Restaurants']
Comme des Garçons: Spring 2015 Menswear,2014-06-27,multimedia,Slideshow,,[]
Depression Economics and Climate Policy,2014-06-27,article,News,,[]
A Beverage for Brazil and the World Cup,2014-06-27,article,News,,"['Cocktails', 'World Cup 2014 (Soccer)']"
"Kanye: the Professor, Prada’s Revolutionary Runway and Fendi’s Latest Leather Accessory",2014-06-27,article,News,,['Fashion and Apparel']
The Book Review’s ‘Killer’ Cover,2014-06-27,article,News,,"['Books and Literature', 'Comic Books and Strips']"
Two Stars With Intertwining Peaks,2014-06-27,multimedia,Slideshow,,"['Dancing', 'Weddings and Engagements']"
Soros Dabbles in Shareholder Activism,2014-06-27,article,News,,[]
Residential Sales Around the Region,2014-06-27,multimedia,Interactive Feature,,['Real Estate and Housing (Residential)']
New Dylan Thomas Drinking Song Discovered,2014-06-27,article,News,,[]
Afghan Candidate and Thousands of Supporters Continue Protests,2014-06-27,article,News,,"['Demonstrations, Protests and Riots']"
More on How We Chose the Hardest Places to Live,2014-06-27,article,News,,['Poverty']
Vatican Defrocks Ambassador in Abuse Inquiry,2014-06-27,article,News,,"['Priests', 'Sex Crimes', 'Child Abuse and Neglect']"
Eric Clapton Says He May Stop Touring,2014-06-27,article,News,,[]
The Trauma of Parenthood,2014-06-27,article,Op-Ed,,"['Pregnancy and Childbirth', 'Parenting', 'Psychology and Psychologists', 'Mental Health and Disorders']"
Death by Netflix?,2014-06-27,article,News,,['Television']
A Crush of Summer Flavors,2014-06-27,article,News,,"['Desserts', 'Ice Cream and Frozen Desserts', 'Sorbet', 'Cooking and Cookbooks']"
The Hardest Place to Live in America,2014-06-27,multimedia,Slideshow,,[]
Givenchy: Spring 2015 Menswear,2014-06-27,multimedia,Slideshow,,[]
And Sometimes They Dance,2014-06-27,article,News,,"['Weddings and Engagements', 'Dancing', 'Vows (Times Column)']"
Persecution Captured on Film,2014-06-27,article,News,,[]
Ford Introduces Side-Curtain Air Bags for 15-Passenger Vans,2014-06-27,article,News,,"['Automobile Safety Features and Defects', 'Automobiles']"
Pro-Abdullah Rallies Held in Kabul,2014-06-27,multimedia,Video,,"['Elections', 'Demonstrations, Protests and Riots']"
A Casual Stage Where Steak Is the Star,2014-06-27,article,Review,,['Restaurants']
Investors Who Bought Foreclosed Homes in Bulk Look to Sell,2014-06-27,article,News,,"['Foreclosures', 'Private Equity', 'Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)']"
Weekend Reading: Advancing on Bank Penalties,2014-06-27,article,News,,[]
Learning ‘Lear': Playing to the Camera,2014-06-27,article,News,,['Theater']
Coach Boldly Moves U.S. Forward,2014-06-27,article,News,,"['World Cup 2014 (Soccer)', 'Soccer', 'Coaches and Managers']"
The U.S.-Germany Match Through a Social Media Lens,2014-06-27,article,News,,['Social Media']
How Records in Group Play Predict World Cup Success,2014-06-27,article,News,,"['World Cup 2014 (Soccer)', 'Soccer']"
Hip-Hop From a Holocaust Survivor,2014-06-27,multimedia,Video,,"['Holocaust and the Nazi Era', 'Music', 'World War II (1939-45)', 'Concentration Camps', 'War Crimes, Genocide and Crimes Against Humanity']"
AT&T Sells Its Stake in Mexican Telecom América Móvil to Carlos Slim,2014-06-27,article,News,,"['Mergers, Acquisitions and Divestitures', 'Telephones and Telecommunications']"
Berluti: Spring 2015 Menswear,2014-06-27,multimedia,Slideshow,,[]
Michael Arrington Drops Suit After Rape Accuser Recants,2014-06-27,article,News,,"['Computers and the Internet', 'Suits and Litigation (Civil)']"
Follow That Cab! Vintage Checkers Flock to Brooklyn,2014-06-27,article,News,,"['Antique and Classic Cars', 'Automobiles', 'Taxicabs and Taxicab Drivers']"
Revisiting a Checkered Past,2014-06-27,multimedia,Slideshow,,"['Taxicabs and Taxicab Drivers', 'Automobiles', 'Antique and Classic Cars']"
Confinement as a Kind of Freedom,2014-06-27,article,News,,['Movies']
"A Ride Across America | In Kansas, A Man Cave Becomes a Thriving Family Farm",2014-06-27,article,News,,"['Agriculture and Farming', 'Bicycles and Bicycling']"
Making Everything Shipshape,2014-06-27,article,News,,"['Ships and Shipping', 'Ports']"
"With Alstom Deal, G.E. Gains Bigger Foothold as Utility Supplier",2014-06-27,article,News,,[]
Fighting for Movies With Pen and Thumb,2014-06-27,article,News,,"['Movies', 'Documentary Films and Programs']"
"This Time, the Cake Is Fully Baked",2014-06-27,article,Review,,['Automobiles']
“Is This Cold War II?”,2014-06-27,article,News,,[]
2015 Hyundai Genesis: Upgrading the Upgrade,2014-06-27,multimedia,Slideshow,,['Automobiles']
"Fewer Breaks, but Belinda Bencic Makes the Most of Them",2014-06-27,article,News,,"['Tennis', 'Wimbledon Tennis Tournament']"
Digital Success Comes to Radio Broadcaster,2014-06-27,article,News,,"['Automobiles', 'Radio', 'Mobile Applications', 'Music']"
A Designer Transformed,2014-06-27,article,News,,"['Automobiles', 'Movies', 'Design']"
Transformers and the Summer Blockbuster,2014-06-27,multimedia,Video,,['Movies']
Detroit’s Troubles: A Mosaic Says What Words Can’t,2014-06-27,article,News,,"['Foreclosures', 'Maps']"
Love With the Proper Dose of Disdain,2014-06-27,article,Review,,['Television']
Your Evening Briefing,2014-06-27,article,News,,[]
Hot Streets for Chilly Lawyers,2014-06-27,article,Review,,['Television']
Week in Pictures for June 27,2014-06-27,article,News,,"['Midterm Elections (2014)', 'Primaries and Caucuses']"
3 Freed in Central Park Jogger Case Thank Supporters,2014-06-27,article,News,,"['Central Park Jogger Case (1989)', 'False Arrests, Convictions and Imprisonments']"
"Pliés With an Elephant, And Other Tales for Men",2014-06-27,article,Review,,['Dancing']
Pictures of the Day: Saudi Arabia and Elsewhere,2014-06-27,multimedia,Slideshow,,[]
Pictures of the Day: Saudi Arabia and Elsewhere,2014-06-27,article,News,,['Photography']
Before Night Falls,2014-06-27,article,News,,"['Photography', 'Hospice Care', 'Nursing and Nurses', 'Death and Dying']"
"Building a Full Meal, Bite by Bite by Bite",2014-06-27,article,Review,,['Restaurants']
Tiger Pulls Man From Boat in India,2014-06-27,article,Brief,,"['Tigers', 'Poaching (Wildlife)']"
"Lana Del Rey, Downcast Superstar",2014-06-27,audio,,,[]
Under Cover: The Wonder of an Egg,2014-06-27,article,News,,"['In Vitro Fertilization', 'Infertility', 'Photography']"
"Popcast: Lana Del Rey, Downcast Superstar",2014-06-27,article,News,,['Music']
Bringing the British Countryside to Life,2014-06-27,article,News,,['Art']
Paris Men’s Fashion Week Spring 2015 Accessories,2014-06-27,multimedia,Slideshow,,"['Fashion and Apparel', 'Paris Fashion Week', ""Men's Fashion Week""]"
Time Doesn’t Dim Its Sparkle,2014-06-27,article,News,,"['Champagne (Wine)', 'Wines', 'Restaurants']"
Nepal’s Premier Is Being Treated for Lung Cancer,2014-06-27,article,Brief,,"['Lung Cancer', 'Radiation']"
Christian Sudanese Woman and Her Family in Protection of U.S. Embassy,2014-06-27,article,Brief,,"['United States International Relations', 'Capital Punishment', 'Muslims and Islam']"
A Bridge Deal From Judy Kay-Wolff,2014-06-27,article,News,,"['Bridge (Card Game)', 'Cards and Card Games']"
The Bride Didn’t Always Wear White,2014-06-27,article,News,,"['Fashion and Apparel', 'Dresses', 'Weddings and Engagements', 'Design', 'Museums', 'Art']"
25th Reunion Takes a Turn for the Explosive,2014-06-27,article,Review,,['Theater']
The United States of Los Tigres,2014-06-27,article,News,,['Music']
Riot Music and Puppy-Love Songs,2014-06-27,article,News,,['Music']
What We’re Reading,2014-06-27,article,News,,"['Middle East and North Africa Unrest (2010- )', 'Newspapers', 'Smuggling']"
If the State Fair Were X-Rated (or at Least a Strong R),2014-06-27,article,Review,,"['Art', 'Sex']"
How the National Anthem Has Unfurled,2014-06-27,article,News,,"['Music', 'National Anthems']"
Prosecutors Ask at Least 8 Years for Martoma in Insider Trading Case,2014-06-27,article,News,,"['Hedge Funds', 'Insider Trading', 'Sentences (Criminal)']"
Ireland’s First Billionaire Ordered to Sell Assets to Repay Loans,2014-06-27,article,Brief,,[]
Prophet Goes to Church,2014-06-27,article,Review,,"['River to River Festival (NYC)', 'Dancing']"
Disparate but Connected,2014-06-27,article,News,,[]
Marathon Tribute to Philip Guston,2014-06-27,article,News,,[]
Toasting 30 Years of Raw Exuberance,2014-06-27,article,News,,[]
"At 50, a Debut Keeps 4 Guys Young",2014-06-27,article,News,,[]
"Same Beck, Different Mood",2014-06-27,article,News,,[]
Inequality Is Not Inevitable,2014-06-27,article,News,,"['Banking and Financial Institutions', 'Income Inequality', 'Recession and Depression', 'Regulation and Deregulation of Industry', 'United States Economy']"
Eking Out a Living to Chase a Dream,2014-06-27,article,News,,"['Theater', 'ACTORS AND ACTRESSES']"
Damned People Got No Reason to Live,2014-06-27,article,News,,[]
